کسانیکه مبتلا میتوانند درمانهای مناسب ازدواج صاحب فرزند مشکلی	train	health
سلام قطر سلام تضعیف پرسپولیس پرسپولیسی متفاوت بیام ؟! جام_جهانی یحیی_تنها_نیست استیضاح_سجادی	train	sport
فارغی دوستان یارا فراغت میسر اینه دیدن جمال طلعت بیان بودست ناشکیبا رخ زیبا نظر خطا خطا نبینند زیبا دردم امید درمانست اخری اخر شبان یلدا سعدی	train	art
بلفاروپلاستی زیبایی پلک جراحی پلک	train	lifestyle
مام فوراور مناسب خانم اقایان باهم_برای_همیشه رایحه_خوش زیبایی	train	lifestyle
گزارش سرویس مطبوعاتی دولت نیکول پاشینیان وزیر نشست غیررسمی سران کشورهای مستقل مشترک المنافع شرکت توسعه همکاری مبارزه ویروس کرونا بحث بررسی قرار	train	health
خالست زنخدان زلف پریشان دل اهل نظر برد سریست خدایی پرده بردار بیگانه نبیند بزرگی ایینه کوچک ننمایی سعدی	train	art
نقش بستن لوگوی هوندا پیراهن پرسپولیس میتونست ضربات جبران ناپذیری پیکره نظام انقلاب درایت وزیر ورزش ختم دادکان	train	sport
رشد برابری قیمت دلار دهه ایران	train	economics
خلقت نقصی اونوقت انتظار روزی تشکر حافظ پیر خطا قلم صنع نرفت افرین نفس پاک خطاپوشش	train	art
دوران اموزش خلبانی ولیعهد رضاپهلوی پایگاه ریس لابک تکزاس اواخر سال نکته جالب عکس اینه هواپیما عملیاتی سال تحویل نیروی هوایی ترکیه شده_است ارتقا‌ یافته_است اطلاعات مربوط هواپیما بابک_تقوایی	train	transport
دعوا ردیف نشستن افتتاح ببخشید افتضاح متروی تبریز افتضاح اوردین شدین منتقد مترو تبریز	train	transport
جالبه گوگل سمتی میره کاربر سایت هدف منتقل اونو صفحات نگهداره سیو میشود	train	tech
برادران عزیزم اقایان سلامی حسینی بای عوض گزارش استدلال ترغیب واکسن کلمه بگید اروپا تعداد تزریق واکسن کانون اصلی کرونا ؟! نه_به_واکسن_اجباری نه_به_قرنطینه_هوشمند	train	health
سلام دوستان نظر سنجی بنظرتون چطوری پولی سرمایه ؟؟؟ دوس پولم بانک !!	train	economics
خالد_حسینی کتاب خورشید تابان میگه عقربه قطب نما سمت شمال انگشت اتهام مرد زن می‌کند	train	art
اجازه ازدواج پدر اجازه طلاق شوهر حلال حرام اخوند مهریه خانواده دین اسلام زن بهشت پایش احترام قایل ازدواج کودک_همسری	train	social
نیاز ببیند ناز اب گوارا کام عطشان اللهم_عجل_لولیک_الفرج	train	religion
جاستین بیبر خواننده معروف کانادایی کلکسیونی توکن‌های_غیر_مثلی میمون_کسل درصد قیمت اتریوم دلار خریداری	train	tech
دولت مجلس کوچکترین درکی پتانسیل بازارسرمایه ایجاد جذابیت بازار میتوانستند تورم بازارهای سفته‌بازانه ملک خودرو فروش اموال مازاد دولت بورس کسری_بودجه جبران لابی سوداگران ملک قوی‌تر	train	economics
خیلیامون فک معدلمون پایینه قید مهاجرت_تحصیلی بزنیم ویدیو براتون میگم چجوری معدل پایین چیزای جبران پذیرش یوتوب_فارسی کانادا دانشگاه ویزا تحصیل_کانادا شوک_فرهنگی	train	education
یا_امام_زمان مسلمان نیمه نگاهت مرگ راهت اللهم_عجل_لولیک_الفرج	train	religion
سنگاپور واکسینه نگهانی نفر تقلیل میابد تعداد دوز نخورده باقی می‌ماند دوستان نه_به_واکسن_اجباری هوشیار امار دستکاری کشته داشته_اند جمعیت زنده هاست فکری می‌کنید	train	health
مصاحبه جالبی نویسنده کتاب میرزا_مهدی_اصفهانی	train	art
درد زنان افغانستان موسیقی فلم	train	social
روزها یاد صعودی بورس تابستان افتم نوشتم بازم نویسم ملکه ذهن شماها بشه وقت دچار بینی مفرط نشید وقت بورس قراره ابد سبز بمونه برعکسش صادقه	train	economics
زندانی_سیاسی ارژنگ داوودی فارغ التحصیل مهندسی مکانیک مدیریت صنعتی دانشگاه تگزاس سال سال مرخصی زندان	train	social
اومیکرون نگیرید نگیرید نگیرید روزه کرونا پیشش خاله بازیه	train	health
صعودی منتظر رشد قیمت سبدم تکمیل منتظر میمونم وضعیت موجود راضی کاهش قیمت فرصت خرید دیدم پست بعدی چارت بیتکوین نظر دیتای بازار تحلیل بیتکوین ارزدیجیتال کریپتو	train	tech
عرضه خودرو بورس نهایی عشقی رییس سازمان بورس موضوعات مهم رایزنی رابطه عرضه‌ خودرو بورس امادگی موضوع برسانیم	train	economics
خالدی ساکنان مناطق زلزله زده زنجان شب منزل بگذرانند سخنگوی اورژانس کشور زمین‌لرزه ریشتری حوالی زرین‌رود زنجان خسارتی نداشته_است	train	ecology
ناهار خوشمزه ناهار خوشمزه غذا سبزیجات	train	lifestyle
جوان ساله خلخالی قرعه‌کشی تکنولایف خودروی برنده خوشحالم زندگی‌ام بورس فرصت داده_شده_است بازارسرمایه بورس حمایت_ازتولید	train	economics
میگم کار خفاش چینی نبوده کار مادر مرده طفلکی چین اخی دیدن میز کارم متحول منشا کرونا	train	health
افزایش مبلغ وام ازدواج متناسب تورم معاون جوانان وزارت ورزش تسهیلات ازدواج جوانان لایحه بودجه حذف فرایند استناد قانون حمایت خانواده جوانی جمعیت تغییر یافته_است	train	social
فرانسه مهد قانون حقوق دموکراسی ورزش زنان حجاب اسلامی ممنوع ازادی کشکی میگن همینه	train	social
اعتماد واکسن اعتماد قفل هاست یهو امیکرونی خفیف میاد بازش نه_به_واکسن_اجباری	train	health
قیمت پراید اردیبهشت بهمن سال جاری تومان گران شده_است دلار ثابت بوده_است نظر دولت گرانی افسارگسیخته غیرمعقول برخورد گرانی	train	economics
چجوری بفهمم بدن درد مال اینه امیکرون مال فوتبالیه پریشب بازی سردرد بدن درد بی‌حالی بی‌اشتهایی اب‌ریزش بینی سرفه	train	health
سلام هوس عطر بوی غلیظ قهوه عربی کوچه کوچه کشورهای عربی جنوب کشور پست ندید کلیک قهوه قهوه_عربی دم_اوری_قهوه_عربی کافی_دات_ای_ار	train	lifestyle
اعتراضات_سراسری_معلمان معلم پا خیز رفع تبعیض	train	education
کتاب گواردیولا ننوشته_بود فرگوسن وطنی سرمایه اصلی باشگاه پرهوادار هستن ؟! استقلال	train	sport
مشکلات طریقت عنان متاب دل مرد نیندیشد نشیب فراز حافظ	train	art
روزها سایه‌ات می‌ایستادی فرا می‌گرفت منصورخان تاج استقلال	train	sport
ایران مشکلات مدیریت منابع اب وطنم برام مهم پررنگه بلدم حوزه کاوه_مدنی اموختم ابر کلماتم نشون بیراهه نرفتم فضا دنیای مسیر باورها ارزوهام اسم عشقم هورالعظیم	train	ecology
طرح_ترافیک نباشد تبدیل چالش وزارت_بهداشت مدیریت_شهری تهران شده_است اقای وزیر بهداشت امار مرگ میر شهروندان تهرانی اثر الودگی هوا مشاورین کروناست ترافیک سنگین عامل اصلی الودگی_هوا تهران جناب وزیر وحید_نوروزی	train	transport
دانلود سریال نیسان ابی فصل قسمت سریال نیسان ابی سریال نیسان ابی عبارت محصول کشور ایران ژانر درام کمدی می‌باشد کارگردانی منوچهر دانلود_فیلم فیلم فیلم_جدید	train	art
افزایش خودکشی نوجوانان کردستان دختر پسر مهرماه خودکشی اساس گزارش وبسایت حقوق بشری هه‌نگاو پیاپی سه‌شنبه مهرماه چهارشنبه مهرماه نوجوان اورمیه اشنویه اقدام خودکشی کرده‌اند	train	social
سریال خارجی پیشنهاد بازی تاج تخت وایکینگز اسکویید گیم دیدم	train	art
جهانیان نیاز اسلام قلابی ایجاد تاسف هدف‌تان بردن دین دین ریش ماندن تبلیغ اسلام زنان طالبان دین اسلام افغانستان	train	religion
هوای تهران چطوره بیشترین دما درجه کمترین دما درجه ست حواست هواشناسی_توییتر	train	ecology
استقلال پرسپولیس گل گهر اسیا حذف صلاحیت حضور استقلال پرسپولیس	train	sport
امار قربانیان کرونا نفر شهر ایران	train	health
نمیدونم اینقد رکوردایی هفته زده توییت !!! چیزا عادی براتون فک جمله تعریفی واسه داشته_باشید احتمال اسمی استقلال نمیرسید یادتون	train	sport
تحلیلگرای بیت‌کوین اساس قراره داشته_باشیم صبحه وایکوف پایین وایکوف اینه مستقیم قراره بریم روح مرحوم وایکوف قبر لرزوندم هرحال دیدگاه وایکوفه	train	tech
گوش خورد حسین می‌شنوم مست می‌شوم شب‌زیارتی‌ارباب امام_حسین	train	religion
اینجا‌ فردی بقای خانواده‌اش جان می‌فروشد فروش قلب فروش زندگی اوردند فقر زندگی قلب	train	social
وقت هواداران پرسپولیس مشکلات پولی حرف زدند عکس بکوبید صورتشان درد رنجی هواداران استقلال سالها کشیدند باور	train	sport
تیم هوادار هشت هفته گل زده تیم هوادار هفته نهم گل زده تیم_حکومتی یتیم‌های بابا مسعود دارن خالی بابا حس می‌کنن	train	sport
اصلاح ریزش میزانش نتونستم تشخیص نکته ناراحت واسم مطلب خوشحالم سیکل مارکت اتریوم تاکید نظرم صورتی بیتکوین برسه منطقه نتونه عبور تایید بازار خرسی خلافش ادامه روند	train	tech
محیط بان مصطفی شمس درگیری شکارچیان غیرمجاز مجروح تلاش دستگیری متخلفان ادامه محیط_زیست	train	ecology
محسن صحبت میگه اوه زلزله اومد زلزله بندرعباس	train	ecology
سلام حضرت زندگی مهدی جان خالی امان استان اجابت گره بخورد زمزمه مداوم دعای فرج گره گشا بشود بغض گلوگیر مداوم مهدی جان قرار_عاشقی شب_زیارتی اللهم_عجل_لولیک_الفرج	train	religion
سلام امام زمانم دل بستم جان جان دادرسی عاشق توام گل بی‌مثل مثال خدا هوسی اللهم_عجل_لولیک_الفرج	train	religion
اخرین امار کرونا کشور فوت هموطن شبانه	train	health
اشتباه سریالی چپ‌زده فصل دومش جذاب اغراق وحشتناک زنی زنان قدرتمند اشکال رنگین پوستها سیاهها مظلوم همجنسگراها ادمای نایس نشون بده جالبه سریال اقرار میکنن دارندگان تفکری هستن	train	art
کشتی صبر بحر غم افکندیم اخر طوفان تخته افتد حافظ	train	art
طوفان اروپا نوردد امواج سهمگین طوفان ایران خواهد_گرفت دوز_بوستر سریعتر تزریق دوز بوسترماسکپرهیز تجمعات فضای بستهتعطیلی مشاغل ضروری	train	health
ماه اومدن کرونا خانم شرکت ثبت میکنن مدیونید ربطی دارو واکسم نه_به_واکسن_اجباری	train	health
رییس اداره حیات وحش ‌محیط زیست خوزستان خشکسالی‌ زاد ولد حیات وحش ‌کاهش موجب مهاجرت ‌شده مدیرکل ‌محیط زیست ‌همدان خشکسالی کمبود منابع اب موجب کاهش جمعیت حیات وحش ‌و رقابت غذایی نامناسب گونه‌ها ‌است محیط_زیست حیات_وحش خشکسالی	train	ecology
فرودگاه‌های المان ماهانه نیم یورو ضرر خبرخوان فرودگاه	train	transport
دوز بوستر واکسن موج پنجم هزاران عزیز ندهیم یکبار امیکرون کمین	train	health
غنیمت دان روزی شادی دررسی دل تحمل‌ها غم سعدی	train	art
خونه تون کوچه تنگ باریکه لوکیشن اسنپ پذیرایی نزن راننده اسنپ‌ بال نداره پرواز فرهنگسازی اسنپ راننده_اسنپ	train	transport
قدیم الایام نقل فردای روزی پرسپولیس ریده استقلال الکی برده_باشد اشغالی پرسپولیس	train	sport
عذاب اوره ساعت کار خستگی ذهنی ساعت ترافیک رانندگی عمر جسممون ترافیک میره	train	transport
فوری ابطال پروازهای فرودگاه_مهراباد دلیل کاهش دید افقی دلیل افزایش غلظت الاینده‌های جوی کاهش دید افقی پروازهای صبح فرودگاه مهراباد باطل شده_است	train	transport
مترو بوی چرک سفیداب ورود تماشاگر استادیوم خلاف پروتکل‌های بهداشتیه وزارت_بهداشت سازمان_لیگ زندگی_سگی	train	health
موج ششم کرونا ثابت واکسن تاثیرگذار	train	health
مطمینم نصف درامد واسه اسنپ خرج اسنپ میرم سرکارم ناهار اسنپ فود ناهار میخرم شارژرمو سرکار گذاشتم وسایلمو خونه مامانم گذاشتم اسنپ باکس میگیرم دلم تنقلات میخواد اسنپ مارکت هله هوله میخرم اسنپ	train	transport
فشارهای امنیتی اتنا دایمی خانواده اتنا قانونی زندان رشت منتقل ماه تماس تلفنی خانواده سلب خانواده اتنا هفته دیدن رشت سفر اتنا_دایمی زندانی_سیاسی	train	social
فراخوان مجدد فوری عفو بین‌الملل ازادی بی‌قید شرط دانشجوی نخبه زندان‌های رژیم اخوندی علی_یونسی امیر_حسین_مرادی زندانی_سیاسی ازاد بابا فراخوان کاری نخبگان نمیکند نخبگان خارج دعوت ؟؟؟!!	train	social
ادم نیاز نفر نگرانش بشه بگه رسیدی خبر بده خستگیاش براش بگه روزمرگیاش قول سعدی دل نخوانند صیدش دلداری	train	art
مژده ایام غم نخواهد_ماند نماند نخواهد_ماند حافظ سلام ادینه کام	train	art
فرهاد مجیدی نشست خبری دیدار استقلال پدیده مشهد اظهار لیست مازادی نیم فصل میخواهیم تصمیم تمرکزمان بازی‌های باقی مانده_است نیم فصل تصمیم می‌گیریم بازیکنانی جذب بازیکنی جمع	train	sport
وضعیت کیفی هوا اصفهان ایستگاههای مراقبت حسب شاخص الودگی	train	ecology
حمید_مطهری مهدی_شیری بازی سوپرجام مربوط فصل زمین اخراج حکم صادر حضور بازی پرسپولیس لیگ‌برتر محروم فدراسیون_هرکی‌به‌هرکی	train	sport
دوستان ساعت ظهر اسپیس پرسش_و_پاسخ کریپتو خدمتتون حد دانش تجربه سوالاتتون پاسخ خواهم_داد دوستان اهل فن حرفه دعوت فرصت اسپیس باشن سوالان پاسخ بدن مواردی توش تخصصی کاور کنن	train	tech
نمیدونم همدان نرسیدیم رد همدان قبله راننده بپرسم جد امام غریب نرسیده_باشیم تشکر اتوبوس	train	transport
بازار خرسی بنظر میرسه افت سنتیمنت بولیش شاخص ماجرا اینه ناحیه بمونه تثبیت هفتگی داشته_باشیم خرسی اخر هفته تصمیم منتظر مونم	train	tech
صرافیا دارن پوزیشنارو جمع میکنن سفره سرمایه نفر برهباد دلار سرمایه هدف ساتوشی امثال میلیاردر صاحبای قدرت منابع اختیار میگیرن سازندش نباشن بیتکوین	train	tech
اعتراض سراسری معلمان یکشنبه اذر دومین شهرهای میهن اساس فراخوان اعتراض وضعیت وخیم معیشتی پایین حقوقها شروع شده_است اعتراضات_سراسری اعتراضات_سراسری_معلمان	train	education
دانایی چشمان دنیایی طعم بلوغ قفس واسطه میشکند چشمان ایمان ایی خدا فاصله نزدیکتر سایه فاصله رایحه گل ابیست اندازه رود اغوشی دریا جاریست خدا عبد_خدا	train	religion
رابطه ایتمهای محاسبه بیتکوین نمودار شکل شاخص ارایه رابطه مثبت موثر رنج قیمت بیت_کوین میگوید کریپتو اتریوم	train	tech
گرفتگی گوش سوت زدنش علایم امیکرون ؟؟	train	health
کف بیاد حواستون اخبار کلان خبر بیاد رحم نمیکنه حمایت	train	tech
مدیرعامل بانک_رفاه_کارگران پیامی مناسبت روز_زن حضرت زهرا الگوی تحول‌افرین زن	train	social
محیط زیست خراسان شمالی کشف لاشه وحوش تلف براثر طاعون نشخوارکنندگان کوچک منطقه سالوک شهرستان اسفراین شمار تلفات بیماری راس محیط_زیست حیات_وحش	train	ecology
ینی جوری توییتر بچه درس خونا بگم دوبرابر شرکت کننده‌های کنکور قبولی تبریک میگم	train	education
نظرم ازدواج مقوله احمقانه‌ای مسیولیتت استرس پدرت میاره حقت نصف اخر عمر بدهکار میشی	train	social
زیبایی کشور عزیزمون ترافیک طولانیشه قشنگ دور زندگیتو دوره اشتباهاتت میبری ایندت پلن میریزی پیاپی درود فرستی روح مسیولین بستگان وابستگانشون ایجاد فرصتی زندگی_نرمال	train	transport
رای کمیته استیناف پرونده گلگهرالاستقلالسپاهانپیکان ربطی نتایج الاستقلال پرسپولیس رای عادلانه قضاوتی صادقانه تکلیف صدر جدولو مشخص کنن	train	sport
انواع روغن ارگانیک تقویت پوست مو برند خرید وب سایت اپ اندروید اروندکالا دانلود اپ اروندکالا روغن‌مو کره‌بدن کره‌کاکایو شی‌باتر روغن‌زردالو تقویت‌پوست اروندکالا زیبایی سلامتی	train	lifestyle
اقاسلام روضه مادر شروع باران اشکهای مکررشروع اقااجازه بخوانم برایتان اتفاق ازدم شروع ریشه چادر خاکی مادرت اتش روضه معجر شروع فریادهای مادر پهلو شکسته ات فشار شروع اللهم_عجل_لولیک_الفرج اجرک_الله_یا_صاحب_الزمان	train	religion
مشتاقم دلبر دیدارت دوری براید دلم اهی بسوزد دریا سعدی	train	art
فروش خانه دلاری تگزاس قیمت بیت_کوین	train	tech
دلار هکرها سال کریپتو سرقت سال پروژه‌های دیفای شرکت کوچک هک زیادی روبرو سالی گذشت شبکه بلاکچین هک مربوط اپلیکیشن‌های متمرکز	train	tech
اطلاعیه باشگاه گل_گهر جالبه علنا اعتراف صدور مجوز حرفه باشگاه پایتخت اشکال حذف جایگزین بشید !! پرسپولیس	train	sport
نسل متفاوت تجربه مشابه نسلی تومان ماشین خرید مبلغ لیتر بنزین زد نسلی دهه تویوتای میلیونی تومانی تجربه تورم	train	economics
شیری دروازه لکه حمایت خوبه دیکه شورشو اورده پرسپولیس	train	sport
بینی قیمت بیتکوین کارشناسان داخلی !!!!	train	tech
اعتراض زنان کابل شعار مکتب دخترانه صدا کودکان گرسنه صدای مردان گرسنه صدای ملت گرسنه زنان معترض خواهان پرداخت معاش کارمندان دولت شده_اند زنان اعتراض کابل فقر_گرسنگی	train	social
ساعت دلار پوزیشن ریزش بیتکوین لیکویید	train	tech
ماه رنج بزنه ماه ماه ببینیم میکنه ادامه اخبار تاثیراتی میذاره حرکت صعودی ماه اینده براش محتمل تره	train	tech
محدوده سفارشات فروش خوبی کانفرم ترید بشه دوستانی اسپات کار حواسشون بیتکوین کریپتو دلار ارزدیجیتال	train	economics
دل عاشق یادت جان میشود اللهم_عجل_لولیک_الفرج	train	religion
روزرسانی قیمت دلار سبزه تومان دلار هرات تومان یورو تومان پوند تومان	train	economics
رهبر ادعا متوجه عمق فاجعه‌ای رخ شدت بلایی ایران اورده خوزستان بلوچستان اصفهان تهران تبریز اب بی_ثباتی ابرتورم	train	ecology
استامینیفون سردرد الودگی_هوا فایق نمونه سوال امتحانی نسل اینده	train	ecology
السلام علیک حین تصبح سلام اقاجان زمانیکه صبح اللهم_عجل_لولیک_الفرج	train	religion
سیزده سال روزی بیتکوین بصورت رسمی جنسیس بلاک ماین اندازی بیتکوین_سیزده_ساله_شد	train	tech
پرسیدین مرغ تخم‌مرغ مسیولین انقلابی مجبور صورت‌مساله چشم حذف گرانی	train	economics
زنان کابل یکشنبه دی ماه اعتراض بازداشت فیض‌الله جلال استاد دانشگاه کابل خیابان امدند زنان صدای فیض‌الله جلال صدای خواندند حذف صدای ناممکن دانستند افغانستان طالبان فیض_الله_جلال زنان تجمع_اعتراضی کابل ایندیپندنت_فارسی	train	social
بزرگترین تحولات صنعت قهوه سال حرکت فروشندگان قهوه سمت قهوه تک خاستگاه قهوه تک خاستگاه قهوه بلندترکیبی گرانتر عبارت تک خاستگاه ترفند بازاریابی	train	lifestyle
جشن میگیریم ؟! جشن_پایان_کرونا کرونا	train	health
بیتکوین بیت_کوین کانال نزولی پایینه ببینیم	train	tech
سلام_منجی_دلها چشم هامان سبد نور خدا می‌خواهند بهر دیدار خدا مهر صفا می‌خواهند ی‌ لام ‌یابن‌الحسن‌در جهان‌ دیدن‌ روی‌ راروی‌تو‌رامی‌خواهند اللهم_عجل_لولیک_الفرج	train	religion
تصاویر ویدیویی به‌گل‌نشیتن کشتی ارتیمیا دنبال کاهش اب دریاچه_‌ارومیه فلاکت_ابی خشکسالی اورمو_گولو	train	ecology
عروس همسایمون ساله همسن باهم حرف میزدیم مادرشوهرش کتک زیادی خورده_بود تعریف کردگفت همه‌ی لباسهارو شستم روبند انداختم خشک شن نمیدونستم لباس بندازم شلوارهای زنانه کتکم زد مادرم فحش زد گریه مادرش فوت کرده_بود کودک_همسری	train	social
ایت الله بهجت ظهور حضرت مهدیعج خبری ایت الله بهجت پاسخ فرمودند مراقب یمن جرقه یمن مربوط ظهور امام اللهم_عجل_لولیک_الفرج یمن_مظلوم	train	religion
اکراه اجبار موجب دینداری درخت جنایت میوه شرف نخواهد_داد زمین شوره سنبل نیارد تخم ضایع مگردان قتل_ناموسی زن_کشی سعدی	train	art
چنانم دلی جان جسم خون رگ سعدی	train	art
دوشنبهدی ارسالی فیلمی تجمع رانندگان اتوبوس شهری ارومیه مجلس پرداخت مطالبات رانندگان شهرداری اورمیه ناوگان اتوبوسرانی اورمیه فلج کرده_است سرگردان رانندگان معترض ارومیه اتوبوس اتوبوسرانی‌ کامیونداران رانندگان اذربایجان	train	transport
نظر رسه مقاومت واحدی شکسته نظر وضعیت بازار ضررهای جبران بشه بورس	train	economics
طلب اب خون بارید اصفهان	train	ecology
برگشت جفا هیچم بفروخت عالمش نتوانند خرید سعدی	train	art
قران سوره الرحمن ایات اسمان رابرافراشت ومیزان وقانون نهاد طغیان وازمسیرعدالت منحرف نشوید وزن اساس عدل برپا سنجش کاستی زمین افرید میوه نخلهای پرشکوفه دانه همراه ساقه برگی	train	religion
طرز تهیه خمیر سیر علاقه مند خمیر سیر زنجبیل غذا اشپزی رسپی سایت_اشپزی	train	lifestyle
چالش تعداد سفرهاتون اسنپ دعوت کیلومتربااسنپ احتساب ماه در_خانه_میمانم	train	transport
اسنپ سوار بنده خدایی تماس اشتباه گرفته_بود عذرخواهی قطع راننده پرو فضولی ازم پرسید مزاحم دختر اسنپ راننده صحبت کنن جالب	train	transport
چهارشنبه دی دختر ساله تهران پریدن ساختمان طبقه خودکشی زد جان تهران خودکشی	train	social
خرید بلیط اخری ارزان هواپیما قطار خرید موبایل پشتیبانی تلفن تماس ارزان بلیط هواپیما چارتر قطار مشهد کیش بندرعباس اهواز شیراز اصفهان تبریز کرمانشاه نجف استانبول تفلیس	train	transport
میدانستید ازای کیلومتر رانندگی میانگین گرم لاستیک تایر خودرو ماشین شکل ذرات معلق ازاد میشود الودگی_هوا هوای_پاک	train	ecology
سوالم اینه چای ؟! صبح خواب بیدار میشی میچسبه صبحانه میچسبه ناهار شام میچسبه خسته ناراحتی شادی میچسبه باخانواده دوست دشمن میچسبه اصا نمیفهمم میرید قهوه میخورید باباخودقهوه میخوادحال بده چایی میخوره	train	lifestyle
افزایش اثرات سیلوستازول داروها اکالابروتینیب اناگرلید کلوفازیمین کانیواپتان مهارکننده‌های قوی متوسط مهارکننده‌های قوی متوسط داساتینیب	train	health
زر زرگر شناسد زهرا علی مادرم_فاطمه پدرم_علی اللهم_عجل_لولیک_الفرج	train	religion
گزارش تعداد کیف پول بیتکوین اختیار کمترین سال بیتکوین انچین	train	tech
بیت_کوین خوشنام برندهای دنیاست شرکتی پولی مارکتینگ خرج کرده_باشد	train	tech
خانه نیین بازی سعدی ابوظبی یمن	train	art
سلام عالی هوس قهوه خرید قهوه اسیاب عربیکا مخلوط قهوه فروشگاه انلاین اقدام زودی روش‌هایی تهیه قهوه منتشر	train	lifestyle
بنابر سازمان_بهداشت_جهانی هیچیک واکسنهای کووید جهان اثر سویه اومیکرون تعجبیم واکسنهای تکنولوژی وارداتی قاچاقی تهیه اثرگذاری ؟! قایل فهم میبودید وضعیتی	train	health
تحلیل نفر جالبه بیت اصلاح درصدیش زده الانم همون وضعیت بیت اصلاح درصدی زده	train	tech
وز سخن گفتنش مستم ندانم جواب گفتارش سعدی	train	art
اومده تپسی قیمت پیشنهاد راننده سفر قبول وقت رفتن ازم پرسیدن جوری میری هربار اوکیه اسنپ اسم تاکسی اینترنتی ناخوداگاهم اسنپه تاثیر برندینگ	train	transport
بررسی کارشناسی داده‌های ترافیکی شهر تهران بیان‌گر برقراری مجدد طرح_ترافیک تاثیر درصد حجم مسافر مترو اتوبوس خواهد_داشت مهم‌ترین خروجی مدیریت ترافیک کاهش سفر غیرضروری توزیع سفر طول مبنای تصمیم شورای ترافیک تهران	train	transport
ارزدیجیتال معادل دلار امریکا کیف ناشناس منتقل	train	tech
قسمتی نامه سعید_اقبالی سالروز حبس معلمم اقا سعید اخلاق یاد طلبکاریم لحظه‌ای ازادی خاطرات تکرار مکرارت زندانی_سیاسی ازادش_کنید نه_به_زندان	train	social
دوش امد رخساره برافروخته دل غمزده سوخته_بود حافظ محمدرضا_شجریان	train	art
مهدیه اسم مکان فاطمیه اسم روزی خواهد_امد مهدیه اسم میشود فاطمیه اسم مکان تعجیل ظهور منتقم فاطمه صلوات اللهم_عجل_لولیک_الفرج	train	religion
نمیگید اسکروج بگم همون ثانیه‌ای دستم مایع دستشویی میشورم اب میبندم	train	ecology
بازار سرمایه گل نشست سرمایه اجتماعی بورس اقتصاد دولت مجلس_شورای_اسلامی	train	economics
ثانیه‌های چراغ قرمز تاب خدا ارزوی کودک فروشی براورد می‌کند کودکان_کار فقر تلنگر	train	social
همنفسی شرح عرضه دل می‌کشد روزگار هجرانش حافظ	train	art
رییس جمهور صدور حکمی دکتر علی سلاجقه سمت معاون رییس جمهور رییس سازمان حفاظت محیط زیست منصوب ایران شگفتانه دکتری مدیریت محیط_زیست رییس سازمان جنگل مرتع ابخیز دکتری مهندسی ابخیز رییس سازمان_محیط_زیست	train	ecology
شنیده_اید بیمار تصادفی خون شخص وضعیت بورس حالت سازمان برنامه بودجه مخالفت مصوبه وضعیت بیماری ماه حالش وخیم کما خواهد_برد بورس_قربانی_بودجه	train	economics
موج ششم کرونا اغاز نیازی تست وزیر_بهداشت دوره شخصی دچار سرماخوردگی نیازی تست احتمال امیکرون مبتلا شده_است	train	health
تجمع فعالین حقوق زنان فعالین مدنی شهر سنندج دادگستری شهر اعتراض خشونت زنان قتل فایزه_ملکی‌نیا زن_ناموس_هیچ‌کس_نیست خشونت_علیه_زنان همبستگی_علیه_نابرابری_فقر_و_خشونت	train	social
فصل مسابقه سیم اخر صداوسیما دکوراسیون برنامه تغییر شرکت کننده‌ای جواب نده سیوال غلط ارتفاع سقوط می‌کنه طراحی دکور مسابقه باعث دور زنان حضور مسابقه حذف بشن	train	social
شنبه اردیبهشت کارکنان فرودگاهی ایران ایر اعتراض احتمال حذف نیروهای شرکتی ترمینال مهراباد تجمع_اعتراضی برگزار پروازهای صبح فرودگاه_مهراباد هندلینگ فرودگاهی هما می‌پذیرد دچار تاخیر شده‌اند	train	transport
اسنپ نمیدونه ایران ماشینها سمت میرونن ماشینی کجکی نمیره	train	transport
افزایش نفری مبتلایان کرونا اخرین امار مبتلایان کرونا کشور تعداد مبتلایان نفر افزایش نفر عدد نفر	train	health
استقلال نشدن پنالتی گل سالم‌ش مسابقاتی امتیاز تیمیه عملکرد نظر امتیازگیری کمک کمیته_داوران سازمان_لیگ فدراسیون_خادم_پیروزی هوچیگران شلافه‌خانه_عبده خواهان تضعیف رقبا سال هستن	train	sport
رخ زیبا نظر خطا خطا نبینند زیبا سعدی	train	art
تاکسی‌های پرنده مهرماه اسمان ایران می‌ایند تاکسی تاکسی_هوایی پرنده تاکسی_پرنده هواپیما پرواز فرودگاه فرودگاهها حمل_و_نقل	train	transport
نتنها بحث پزشکی کشور اینطوری هستش متن لینک چرک نویس اموزش ریاضی ایران می‌نویسم دانشگاه_فرهنگیان تافته بافته‌ای معلم مدارس دانشگاه دعوتشون نمی‌کنه دانشگاه فراری هستن	train	education
امید غریبان کجایی ؟؟؟ اللهم_عجل_لولیک_الفرج یامهدی	train	religion
اشپزی برنامه می‌توانید طریقه ساختن کدوگک ببینید جزییات لینک کلیک اشپزی تلویزیون_یک	train	lifestyle
اونایی بیت میره سیگنال بیت میدن بیت بریزه سیگنال بیت میدنچتونه اقا نظر ندید میدید قبلش اموزش ببین مشاور حرف بزن حرف بزن کارو	train	tech
زیبایی مرز زیبا نظرتون دختری کشور غنا	train	lifestyle
